313,A,SetupPlate1,96 Well Microplate,9,A2,2
314,A,SetupPlate1,96 Well Microplate,14,F2,2
315,A,SetupPlate1,96 Well Microplate,17,A3,2
316,A,SetupPlate1,96 Well Microplate,21,E3,2
317,A,SetupPlate1,96 Well Microplate,8,H1,2
318,A,SetupPlate1,96 Well Microplate,9,A2,2
319,A,SetupPlate1,96 Well Microplate,15,G2,2
320,A,SetupPlate1,96 Well Microplate,17,A3,2
321,A,SetupPlate1,96 Well Microplate,21,E3,2
322,A,SetupPlate1,96 Well Microplate,8,H1,2
323,A,SetupPlate1,96 Well Microplate,10,B2,2
324,A,SetupPlate1,96 Well Microplate,12,D2,2
325,A,SetupPlate1,96 Well Microplate,17,A3,2
326,A,SetupPlate1,96 Well Microplate,21,E3,2
327,A,SetupPlate1,96 Well Microplate,8,H1,2
328,A,SetupPlate1,96 Well Microplate,10,B2,2
329,A,SetupPlate1,96 Well Microplate,13,E2,2
330,A,SetupPlate1,96 Well Microplate,17,A3,2
331,A,SetupPlate1,96 Well Microplate,21,E3,2
332,A,SetupPlate1,96 Well Microplate,8,H1,2
333,A,SetupPlate1,96 Well Microplate,10,B2,2
334,A,SetupPlate1,96 Well Microplate,14,F2,2
335,A,SetupPlate1,96 Well Microplate,17,A3,2
336,A,SetupPlate1,96 Well Microplate,21,E3,2
337,A,SetupPlate1,96 Well Microplate,8,H1,2
338,A,SetupPlate1,96 Well Microplate,10,B2,2
339,A,SetupPlate1,96 Well Microplate,15,G2,2
340,A,SetupPlate1,96 Well Microplate,17,A3,2
341,A,SetupPlate1,96 Well Microplate,21,E3,2
342,A,SetupPlate1,96 Well Microplate,8,H1,2
343,A,SetupPlate1,96 Well Microplate,11,C2,2
344,A,SetupPlate1,96 Well Microplate,12,D2,2
345,A,SetupPlate1,96 Well Microplate,17,A3,2
346,A,SetupPlate1,96 Well Microplate,21,E3,2
347,A,SetupPlate1,96 Well Microplate,8,H1,2
348,A,SetupPlate1,96 Well Microplate,11,C2,2
349,A,SetupPlate1,96 Well Microplate,13,E2,2
350,A,SetupPlate1,96 Well Microplate,17,A3,2
351,A,SetupPlate1,96 Well Microplate,21,E3,2
352,A,SetupPlate1,96 Well Microplate,8,H1,2
353,A,SetupPlate1,96 Well Microplate,11,C2,2
354,A,SetupPlate1,96 Well Microplate,14,F2,2
355,A,SetupPlate1,96 Well Microplate,17,A3,2
356,A,SetupPlate1,96 Well Microplate,21,E3,2
357,A,SetupPlate1,96 Well Microplate,8,H1,2
358,A,SetupPlate1,96 Well Microplate,11,C2,2
359,A,SetupPlate1,96 Well Microplate,15,G2,2
360,A,SetupPlate1,96 Well Microplate,17,A3,2
361,A,SetupPlate1,96 Well Microplate,22,F3,2
362,A,SetupPlate1,96 Well Microplate,5,E1,2
363,A,SetupPlate1,96 Well Microplate,9,A2,2
364,A,SetupPlate1,96 Well Microplate,12,D2,2
365,A,SetupPlate1,96 Well Microplate,18,B3,2
366,A,SetupPlate1,96 Well Microplate,22,F3,2
367,A,SetupPlate1,96 Well Microplate,5,E1,2
368,A,SetupPlate1,96 Well Microplate,9,A2,2
369,A,SetupPlate1,96 Well Microplate,13,E2,2
370,A,SetupPlate1,96 Well Microplate,18,B3,2
371,A,SetupPlate1,96 Well Microplate,22,F3,2
372,A,SetupPlate1,96 Well Microplate,5,E1,2
373,A,SetupPlate1,96 Well Microplate,9,A2,2
374,A,SetupPlate1,96 Well Microplate,14,F2,2
375,A,SetupPlate1,96 Well Microplate,18,B3,2
376,A,SetupPlate1,96 Well Microplate,22,F3,2
377,A,SetupPlate1,96 Well Microplate,5,E1,2
378,A,SetupPlate1,96 Well Microplate,9,A2,2
379,A,SetupPlate1,96 Well Microplate,15,G2,2
380,A,SetupPlate1,96 Well Microplate,18,B3,2
381,A,SetupPlate1,96 Well Microplate,22,F3,2
382,A,SetupPlate1,96 Well Microplate,5,E1,2
383,A,SetupPlate1,96 Well Microplate,10,B2,2
384,A,SetupPlate1,96 Well Microplate,12,D2,2
385,A,SetupPlate1,96 Well Microplate,18,B3,2
386,A,SetupPlate1,96 Well Microplate,22,F3,2
387,A,SetupPlate1,96 Well Microplate,5,E1,2
388,A,SetupPlate1,96 Well Microplate,10,B2,2
389,A,SetupPlate1,96 Well Microplate,13,E2,2
390,A,SetupPlate1,96 Well Microplate,18,B3,2
391,A,SetupPlate1,96 Well Microplate,22,F3,2
392,A,SetupPlate1,96 Well Microplate,5,E1,2
393,A,SetupPlate1,96 Well Microplate,10,B2,2
394,A,SetupPlate1,96 Well Microplate,14,F2,2
395,A,SetupPlate1,96 Well Microplate,18,B3,2
396,A,SetupPlate1,96 Well Microplate,22,F3,2
397,A,SetupPlate1,96 Well Microplate,5,E1,2
398,A,SetupPlate1,96 Well Microplate,10,B2,2
399,A,SetupPlate1,96 Well Microplate,15,G2,2
400,A,SetupPlate1,96 Well Microplate,18,B3,2
401,A,SetupPlate1,96 Well Microplate,22,F3,2
402,A,SetupPlate1,96 Well Microplate,5,E1,2
403,A,SetupPlate1,96 Well Microplate,11,C2,2
404,A,SetupPlate1,96 Well Microplate,12,D2,2
405,A,SetupPlate1,96 Well Microplate,18,B3,2
406,A,SetupPlate1,96 Well Microplate,22,F3,2
407,A,SetupPlate1,96 Well Microplate,5,E1,2
408,A,SetupPlate1,96 Well Microplate,11,C2,2
